,doi
8400,10.1016/j.jbiomech.2020.110089
8401,10.1016/j.jbiomech.2020.110074
8402,10.1016/j.jbiomech.2020.110090
8403,10.1016/j.jbiomech.2020.110101
8404,10.1016/j.jbiomech.2020.110098
8405,10.1016/j.jbiomech.2020.110108
8406,10.1016/j.jbiomech.2020.110088
8407,10.1016/j.jbiomech.2020.110104
8408,10.1016/j.jbiomech.2020.110080
8409,10.1016/j.jbiomech.2020.110086
8410,10.1016/j.jbiomech.2020.110087
8411,10.1016/j.jbiomech.2020.110083
8412,10.1016/j.jbiomech.2020.110076
8413,10.1016/j.jbiomech.2020.110085
8414,10.1016/j.jbiomech.2020.110077
8415,10.1016/j.jbiomech.2020.110103
8416,10.1016/j.jbiomech.2020.110099
8417,10.1016/j.jbiomech.2020.110082
8418,10.1016/j.jbiomech.2020.110100
8419,10.1016/j.jbiomech.2020.110069
8420,10.1016/j.jbiomech.2020.110073
8421,10.1016/j.jbiomech.2020.110075
8422,10.1016/j.jbiomech.2020.110046
8423,10.1016/j.jbiomech.2020.110054
8424,10.1016/j.jbiomech.2020.110068
8425,10.1016/j.jbiomech.2020.110071
8426,10.1016/j.jbiomech.2020.110072
8427,10.1016/j.jbiomech.2020.110066
8428,10.1016/j.jbiomech.2020.110052
8429,10.1016/j.jbiomech.2020.110055
8430,10.1016/j.jbiomech.2020.110042
8431,10.1016/j.jbiomech.2020.110053
8432,10.1016/j.jbiomech.2020.110070
8433,10.1016/j.jbiomech.2020.110051
8434,10.1016/j.jbiomech.2020.110065
8435,10.1016/j.jbiomech.2020.110050
8436,10.1016/j.jbiomech.2020.110067
8437,10.1016/j.jbiomech.2020.110047
8438,10.1016/j.jbiomech.2020.110049
8439,10.1016/j.jbiomech.2020.110045
8440,10.1016/j.jbiomech.2020.110020
8441,10.1016/j.jbiomech.2020.110039
8442,10.1016/j.jbiomech.2020.110040
8443,10.1016/j.jbiomech.2020.110044
8444,10.1016/j.jbiomech.2020.110010
8445,10.1016/j.jbiomech.2020.110007
8446,10.1016/j.jbiomech.2020.110016
8447,10.1016/j.jbiomech.2020.109994
8448,10.1016/j.jbiomech.2020.110035
8449,10.1016/j.jbiomech.2020.110011
8450,10.1016/j.jbiomech.2020.110038
8451,10.1016/j.jbiomech.2020.110024
8452,10.1016/j.jbiomech.2020.110036
8453,10.1016/j.jbiomech.2020.110009
8454,10.1016/j.jbiomech.2020.110043
8455,10.1016/j.jbiomech.2020.110041
8456,10.1016/j.jbiomech.2020.110037
8457,10.1016/j.jbiomech.2020.110022
8458,10.1016/j.jbiomech.2020.110012
8459,10.1016/j.jbiomech.2020.110017
8460,10.1016/j.jbiomech.2020.110023
8461,10.1016/j.jbiomech.2020.110004
8462,10.1016/j.jbiomech.2020.110021
8463,10.1016/j.jbiomech.2020.110006
8464,10.1016/j.jbiomech.2020.110008
8465,10.1016/j.jbiomech.2020.109995
8466,10.1016/j.jbiomech.2020.110005
8467,10.1016/j.jbiomech.2020.110019
8468,10.1016/j.jbiomech.2020.110013
8469,10.1016/j.jbiomech.2020.110002
8470,10.1016/j.jbiomech.2020.110001
8471,10.1016/j.jbiomech.2020.110014
8472,10.1016/j.jbiomech.2020.110015
8473,10.1016/j.jbiomech.2020.109998
8474,10.1016/j.jbiomech.2020.110018
8475,10.1016/j.jbiomech.2020.109963
8476,10.1016/j.jbiomech.2020.109962
8477,10.1016/j.jbiomech.2020.109981
8478,10.1016/j.jbiomech.2020.109997
8479,10.1016/j.jbiomech.2020.109999
8480,10.1016/j.jbiomech.2020.110003
8481,10.1016/j.jbiomech.2020.109996
8482,10.1016/j.jbiomech.2020.109976
8483,10.1016/j.jbiomech.2020.110000
8484,10.1016/j.jbiomech.2020.109971
8485,10.1016/j.jbiomech.2020.109938
8486,10.1016/j.jbiomech.2020.109915
8487,10.1016/j.jbiomech.2020.109980
8488,10.1016/j.jbiomech.2020.109972
8489,10.1016/j.jbiomech.2020.109982
8490,10.1016/j.jbiomech.2020.109973
8491,10.1016/j.jbiomech.2020.109968
8492,10.1016/j.jbiomech.2020.109978
8493,10.1016/j.jbiomech.2020.109948
8494,10.1016/j.jbiomech.2020.109977
8495,10.1016/j.jbiomech.2020.109954
8496,10.1016/j.jbiomech.2020.109959
8497,10.1016/j.jbiomech.2020.109970
8498,10.1016/j.jbiomech.2020.109965
8499,10.1016/j.jbiomech.2020.109920
8500,10.1016/j.jbiomech.2020.109967
8501,10.1016/j.jbiomech.2020.109960
8502,10.1016/j.jbiomech.2020.109979
8503,10.1016/j.jbiomech.2020.109956
8504,10.1016/j.jbiomech.2020.109975
8505,10.1016/j.jbiomech.2020.109983
8506,10.1016/j.jbiomech.2020.109974
8507,10.1016/j.jbiomech.2020.109969
8508,10.1016/j.jbiomech.2020.109961
8509,10.1016/j.jbiomech.2020.109945
8510,10.1016/j.jbiomech.2020.109947
8511,10.1016/j.jbiomech.2020.109946
8512,10.1016/j.jbiomech.2020.109906
8513,10.1016/j.jbiomech.2020.109892
8514,10.1016/j.jbiomech.2020.109955
8515,10.1016/j.jbiomech.2020.109914
8516,10.1016/j.jbiomech.2020.109950
8517,10.1016/j.jbiomech.2020.109921
8518,10.1016/j.jbiomech.2020.109905
8519,10.1016/j.jbiomech.2020.109940
8520,10.1016/j.jbiomech.2020.109881
8521,10.1016/j.jbiomech.2020.109966
8522,10.1016/j.jbiomech.2020.109907
8523,10.1016/j.jbiomech.2020.109917
8524,10.1016/j.jbiomech.2020.109964
8525,10.1016/j.jbiomech.2020.109925
8526,10.1016/j.jbiomech.2020.109901
8527,10.1016/j.jbiomech.2020.109924
8528,10.1016/j.jbiomech.2020.109919
8529,10.1016/j.jbiomech.2020.109953
8530,10.1016/j.jbiomech.2020.109913
8531,10.1016/j.jbiomech.2020.109879
8532,10.1016/j.jbiomech.2020.109952
8533,10.1016/j.jbiomech.2020.109902
8534,10.1016/j.jbiomech.2020.109939
8535,10.1016/j.jbiomech.2020.109957
8536,10.1016/j.jbiomech.2020.109927
8537,10.1016/j.jbiomech.2020.109887
8538,10.1016/j.jbiomech.2020.109916
8539,10.1016/j.jbiomech.2020.109958
8540,10.1016/j.jbiomech.2020.109944
8541,10.1016/j.jbiomech.2020.109912
8542,10.1016/j.jbiomech.2020.109951
8543,10.1016/j.jbiomech.2020.109926
8544,10.1016/j.jbiomech.2020.109891
8545,10.1016/j.jbiomech.2020.109928
8546,10.1016/j.jbiomech.2020.109923
8547,10.1016/j.jbiomech.2020.109941
8548,10.1016/j.jbiomech.2020.109929
8549,10.1016/j.jbiomech.2020.109943
8550,10.1016/j.jbiomech.2020.109864
8551,10.1016/j.jbiomech.2020.109930
8552,10.1016/j.jbiomech.2020.109949
8553,10.1016/j.jbiomech.2020.109922
8554,10.1016/j.jbiomech.2020.109931
8555,10.1016/j.jbiomech.2020.109918
8556,10.1016/j.jbiomech.2020.109853
8557,10.1016/j.jbiomech.2020.109910
8558,10.1016/j.jbiomech.2020.109908
8559,10.1016/j.jbiomech.2020.109904
8560,10.1016/j.jbiomech.2020.109903
8561,10.1016/j.jbiomech.2020.109900
8562,10.1016/j.jbiomech.2020.109899
8563,10.1016/j.jbiomech.2020.109898
8564,10.1016/j.jbiomech.2020.109897
8565,10.1016/j.jbiomech.2020.109895
8566,10.1016/j.jbiomech.2020.109893
8567,10.1016/j.jbiomech.2020.109896
8568,10.1016/j.jbiomech.2020.109894
8569,10.1016/j.jbiomech.2020.109890
8570,10.1016/j.jbiomech.2020.109889
8571,10.1016/j.jbiomech.2020.109888
8572,10.1016/j.jbiomech.2020.109886
8573,10.1016/j.jbiomech.2020.109885
8574,10.1016/j.jbiomech.2020.109884
8575,10.1016/j.jbiomech.2020.109883
8576,10.1016/j.jbiomech.2020.109882
8577,10.1016/j.jbiomech.2020.109880
8578,10.1016/j.jbiomech.2020.109867
8579,10.1016/j.jbiomech.2020.109866
8580,10.1016/j.jbiomech.2020.109856
8581,10.1016/j.jbiomech.2020.109909
8582,10.1016/j.jbiomech.2020.109843
8583,10.1016/j.jbiomech.2020.109790
8584,10.1016/j.jbiomech.2020.109832
8585,10.1016/j.jbiomech.2020.109833
8586,10.1016/j.jbiomech.2020.109822
8587,10.1016/j.jbiomech.2020.109762
8588,10.1016/j.jbiomech.2020.109794
8589,10.1016/j.jbiomech.2020.109821
8590,10.1016/j.jbiomech.2020.109823
8591,10.1016/j.jbiomech.2020.109826
8592,10.1016/j.jbiomech.2020.109829
8593,10.1016/j.jbiomech.2020.109813
8594,10.1016/j.jbiomech.2020.109799
8595,10.1016/j.jbiomech.2020.109825
8596,10.1016/j.jbiomech.2020.109830
8597,10.1016/j.jbiomech.2020.109831
8598,10.1016/j.jbiomech.2020.109801
8599,10.1016/j.jbiomech.2020.109800
8600,10.1016/j.jbiomech.2020.109839
8601,10.1016/j.jbiomech.2020.109820
8602,10.1016/j.jbiomech.2020.109840
8603,10.1016/j.jbiomech.2020.109827
8604,10.1016/j.jbiomech.2020.109828
8605,10.1016/j.jbiomech.2020.109837
8606,10.1016/j.jbiomech.2020.109817
8607,10.1016/j.jbiomech.2020.109865
8608,10.1016/j.jbiomech.2020.109824
8609,10.1016/j.jbiomech.2020.109835
8610,10.1016/j.jbiomech.2020.109836
8611,10.1016/j.jbiomech.2020.109868
8612,10.1016/j.jbiomech.2020.109854
8613,10.1016/j.jbiomech.2020.109842
8614,10.1016/j.jbiomech.2020.109855
8615,10.1016/j.jbiomech.2020.109841
8616,10.1016/j.jbiomech.2020.109838
8617,10.1016/j.jbiomech.2020.109844
8618,10.1016/j.jbiomech.2020.109834
8619,10.1016/j.jbiomech.2020.109852
8620,10.1016/j.jbiomech.2020.109857
8621,10.1016/j.jbiomech.2020.109818
8622,10.1016/j.jbiomech.2020.109814
8623,10.1016/j.jbiomech.2020.109810
8624,10.1016/j.jbiomech.2020.109812
8625,10.1016/j.jbiomech.2020.109811
8626,10.1016/j.jbiomech.2020.109798
8627,10.1016/j.jbiomech.2020.109797
8628,10.1016/j.jbiomech.2020.109796
8629,10.1016/j.jbiomech.2020.109795
8630,10.1016/j.jbiomech.2020.109791
8631,10.1016/j.jbiomech.2020.109782
8632,10.1016/j.jbiomech.2020.109771
8633,10.1016/j.jbiomech.2020.109819
8634,10.1016/j.jbiomech.2020.109767
8635,10.1016/j.jbiomech.2020.109802
8636,10.1016/j.jbiomech.2020.109757
8637,10.1016/j.jbiomech.2020.109793
8638,10.1016/j.jbiomech.2020.109785
8639,10.1016/j.jbiomech.2020.109792
8640,10.1016/j.jbiomech.2020.109789
8641,10.1016/j.jbiomech.2020.109759
8642,10.1016/j.jbiomech.2020.109788
8643,10.1016/j.jbiomech.2020.109765
8644,10.1016/j.jbiomech.2020.109786
8645,10.1016/j.jbiomech.2020.109783
8646,10.1016/j.jbiomech.2020.109768
8647,10.1016/j.jbiomech.2020.109773
8648,10.1016/j.jbiomech.2020.109766
8649,10.1016/j.jbiomech.2020.109772
8650,10.1016/j.jbiomech.2020.109787
8651,10.1016/j.jbiomech.2020.109769
8652,10.1016/j.jbiomech.2020.109770
8653,10.1016/j.jbiomech.2020.109784
8654,10.1016/j.jbiomech.2020.109760
8655,10.1016/j.jbiomech.2020.109704
8656,10.1016/j.jbiomech.2020.109756
8657,10.1016/j.jbiomech.2020.109764
8658,10.1016/j.jbiomech.2020.109705
8659,10.1016/j.jbiomech.2020.109743
8660,10.1016/j.jbiomech.2020.109717
8661,10.1016/j.jbiomech.2020.109761
8662,10.1016/j.jbiomech.2020.109754
8663,10.1016/j.jbiomech.2020.109752
8664,10.1016/j.jbiomech.2020.109763
8665,10.1016/j.jbiomech.2020.109707
8666,10.1016/j.jbiomech.2020.109751
8667,10.1016/j.jbiomech.2020.109684
8668,10.1016/j.jbiomech.2020.109753
8669,10.1016/j.jbiomech.2020.109755
8670,10.1016/j.jbiomech.2020.109758
8671,10.1016/j.jbiomech.2020.109683
8672,10.1016/j.jbiomech.2020.109737
8673,10.1016/j.jbiomech.2020.109703
8674,10.1016/j.jbiomech.2020.109738
8675,10.1016/j.jbiomech.2020.109741
8676,10.1016/j.jbiomech.2020.109739
8677,10.1016/j.jbiomech.2020.109742
8678,10.1016/j.jbiomech.2020.109708
8679,10.1016/j.jbiomech.2020.109740
8680,10.1016/j.jbiomech.2020.109726
8681,10.1016/j.jbiomech.2020.109719
8682,10.1016/j.jbiomech.2020.109727
8683,10.1016/j.jbiomech.2020.109725
8684,10.1016/j.jbiomech.2020.109716
8685,10.1016/j.jbiomech.2020.109660
8686,10.1016/j.jbiomech.2020.109695
8687,10.1016/j.jbiomech.2020.109722
8688,10.1016/j.jbiomech.2020.109701
8689,10.1016/j.jbiomech.2020.109598
8690,10.1016/j.jbiomech.2020.109712
8691,10.1016/j.jbiomech.2020.109706
8692,10.1016/j.jbiomech.2020.109733
8693,10.1016/j.jbiomech.2020.109710
8694,10.1016/j.jbiomech.2020.109724
8695,10.1016/j.jbiomech.2020.109711
8696,10.1016/j.jbiomech.2020.109735
8697,10.1016/j.jbiomech.2020.109720
8698,10.1016/j.jbiomech.2020.109692
8699,10.1016/j.jbiomech.2020.109715
8700,10.1016/j.jbiomech.2020.109723
8701,10.1016/j.jbiomech.2020.109732
8702,10.1016/j.jbiomech.2020.109681
8703,10.1016/j.jbiomech.2020.109718
8704,10.1016/j.jbiomech.2020.109698
8705,10.1016/j.jbiomech.2020.109721
8706,10.1016/j.jbiomech.2020.109687
8707,10.1016/j.jbiomech.2020.109728
8708,10.1016/j.jbiomech.2020.109694
8709,10.1016/j.jbiomech.2020.109691
8710,10.1016/j.jbiomech.2020.109729
8711,10.1016/j.jbiomech.2020.109730
8712,10.1016/j.jbiomech.2020.109688
8713,10.1016/j.jbiomech.2020.109702
8714,10.1016/j.jbiomech.2020.109671
8715,10.1016/j.jbiomech.2020.109713
8716,10.1016/j.jbiomech.2020.109689
8717,10.1016/j.jbiomech.2020.109696
8718,10.1016/j.jbiomech.2020.109686
8719,10.1016/j.jbiomech.2020.109690
8720,10.1016/j.jbiomech.2020.109714
8721,10.1016/j.jbiomech.2020.109685
8722,10.1016/j.jbiomech.2020.109640
8723,10.1016/j.jbiomech.2019.109425
8724,10.1016/j.jbiomech.2020.109658
8725,10.1016/j.jbiomech.2020.109672
8726,10.1016/j.jbiomech.2020.109659
8727,10.1016/j.jbiomech.2020.109635
8728,10.1016/j.jbiomech.2020.109667
8729,10.1016/j.jbiomech.2020.109655
8730,10.1016/j.jbiomech.2020.109641
8731,10.1016/j.jbiomech.2020.109653
8732,10.1016/j.jbiomech.2020.109637
8733,10.1016/j.jbiomech.2020.109670
8734,10.1016/j.jbiomech.2020.109657
8735,10.1016/j.jbiomech.2020.109633
8736,10.1016/j.jbiomech.2020.109605
8737,10.1016/j.jbiomech.2020.109618
8738,10.1016/j.jbiomech.2020.109651
8739,10.1016/j.jbiomech.2020.109649
8740,10.1016/j.jbiomech.2020.109648
8741,10.1016/j.jbiomech.2020.109669
8742,10.1016/j.jbiomech.2020.109652
8743,10.1016/j.jbiomech.2020.109645
8744,10.1016/j.jbiomech.2020.109629
8745,10.1016/j.jbiomech.2020.109599
8746,10.1016/j.jbiomech.2020.109654
8747,10.1016/j.jbiomech.2020.109656
8748,10.1016/j.jbiomech.2020.109636
8749,10.1016/j.jbiomech.2020.109650
8750,10.1016/j.jbiomech.2020.109627
8751,10.1016/j.jbiomech.2019.109573
8752,10.1016/j.jbiomech.2020.109622
8753,10.1016/j.jbiomech.2020.109628
8754,10.1016/j.jbiomech.2020.109632
8755,10.1016/j.jbiomech.2020.109630
8756,10.1016/j.jbiomech.2020.109646
8757,10.1016/j.jbiomech.2020.109634
8758,10.1016/j.jbiomech.2020.109639
8759,10.1016/j.jbiomech.2020.109643
8760,10.1016/j.jbiomech.2020.109638
8761,10.1016/j.jbiomech.2019.109411
8762,10.1016/j.jbiomech.2020.109631
8763,10.1016/j.jbiomech.2020.109616
8764,10.1016/j.jbiomech.2020.109603
8765,10.1016/j.jbiomech.2020.109606
8766,10.1016/j.jbiomech.2020.109621
8767,10.1016/j.jbiomech.2019.109412
8768,10.1016/j.jbiomech.2020.109617
8769,10.1016/j.jbiomech.2020.109600
8770,10.1016/j.jbiomech.2020.109602
8771,10.1016/j.jbiomech.2020.109607
8772,10.1016/j.jbiomech.2020.109601
8773,10.1016/j.jbiomech.2020.109619
8774,10.1016/j.jbiomech.2019.109550
8775,10.1016/j.jbiomech.2019.109572
8776,10.1016/j.jbiomech.2019.109597
8777,10.1016/j.jbiomech.2020.109604
8778,10.1016/j.jbiomech.2019.109549
8779,10.1016/j.jbiomech.2020.109608
8780,10.1016/j.jbiomech.2019.109594
8781,10.1016/j.jbiomech.2019.109567
8782,10.1016/j.jbiomech.2019.109578
8783,10.1016/j.jbiomech.2019.109589
8784,10.1016/j.jbiomech.2019.109585
8785,10.1016/j.jbiomech.2019.109595
8786,10.1016/j.jbiomech.2019.109579
8787,10.1016/j.jbiomech.2019.109592
8788,10.1016/j.jbiomech.2019.109581
8789,10.1016/j.jbiomech.2019.109588
8790,10.1016/j.jbiomech.2019.109591
8791,10.1016/j.jbiomech.2019.109568
8792,10.1016/j.jbiomech.2019.109590
8793,10.1016/j.jbiomech.2019.109582
8794,10.1016/j.jbiomech.2019.109580
8795,10.1016/j.jbiomech.2019.109596
8796,10.1016/j.jbiomech.2019.109569
8797,10.1016/j.jbiomech.2019.109584
8798,10.1016/j.jbiomech.2019.109593
8799,10.1016/j.jbiomech.2019.109532
8800,10.1016/j.jbiomech.2019.109559
8801,10.1016/j.jbiomech.2019.109574
8802,10.1016/j.jbiomech.2019.109583
8803,10.1016/j.jbiomech.2019.109548
8804,10.1016/j.jbiomech.2019.109575
8805,10.1016/j.jbiomech.2019.109552
8806,10.1016/j.jbiomech.2019.109529
8807,10.1016/j.jbiomech.2019.109551
8808,10.1016/j.jbiomech.2019.109489
8809,10.1016/j.jbiomech.2019.109547
8810,10.1016/j.jbiomech.2019.109508
8811,10.1016/j.jbiomech.2019.109544
8812,10.1016/j.jbiomech.2019.109533
8813,10.1016/j.jbiomech.2019.109520
8814,10.1016/j.jbiomech.2019.109525
8815,10.1016/j.jbiomech.2019.109545
8816,10.1016/j.jbiomech.2019.109531
8817,10.1016/j.jbiomech.2019.109541
8818,10.1016/j.jbiomech.2019.109524
8819,10.1016/j.jbiomech.2019.109530
8820,10.1016/j.jbiomech.2019.109526
8821,10.1016/j.jbiomech.2019.109528
8822,10.1016/j.jbiomech.2019.109506
8823,10.1016/j.jbiomech.2019.109510
8824,10.1016/j.jbiomech.2019.109507
8825,10.1016/j.jbiomech.2019.109511
8826,10.1016/j.jbiomech.2019.109485
8827,10.1016/j.jbiomech.2019.109493
8828,10.1016/j.jbiomech.2019.109503
8829,10.1016/j.jbiomech.2019.109509
8830,10.1016/j.jbiomech.2019.109512
8831,10.1016/j.jbiomech.2019.109518
8832,10.1016/j.jbiomech.2019.109495
8833,10.1016/j.jbiomech.2019.109517
8834,10.1016/j.jbiomech.2019.109515
8835,10.1016/j.jbiomech.2019.109523
8836,10.1016/j.jbiomech.2019.109513
8837,10.1016/j.jbiomech.2019.109505
8838,10.1016/j.jbiomech.2019.109484
8839,10.1016/j.jbiomech.2019.109502
8840,10.1016/j.jbiomech.2019.109441
8841,10.1016/j.jbiomech.2019.109504
8842,10.1016/j.jbiomech.2019.109494
8843,10.1016/j.jbiomech.2019.109479
8844,10.1016/j.jbiomech.2019.109450
8845,10.1016/j.jbiomech.2019.109490
8846,10.1016/j.jbiomech.2019.109470
8847,10.1016/j.jbiomech.2019.109498
8848,10.1016/j.jbiomech.2019.109465
8849,10.1016/j.jbiomech.2019.109466
8850,10.1016/j.jbiomech.2019.109482
8851,10.1016/j.jbiomech.2019.109492
8852,10.1016/j.jbiomech.2019.109488
8853,10.1016/j.jbiomech.2019.109469
8854,10.1016/j.jbiomech.2019.109477
8855,10.1016/j.jbiomech.2019.109463
8856,10.1016/j.jbiomech.2019.109483
8857,10.1016/j.jbiomech.2019.109480
8858,10.1016/j.jbiomech.2019.109486
8859,10.1016/j.jbiomech.2019.109462
8860,10.1016/j.jbiomech.2019.109471
8861,10.1016/j.jbiomech.2019.109481
8862,10.1016/j.jbiomech.2019.109467
8863,10.1016/j.jbiomech.2019.109434
8864,10.1016/j.jbiomech.2019.109464
8865,10.1016/j.jbiomech.2019.109472
8866,10.1016/j.jbiomech.2019.109468
8867,10.1016/j.jbiomech.2019.109444
8868,10.1016/j.jbiomech.2019.109445
8869,10.1016/j.jbiomech.2019.109436
8870,10.1016/j.jbiomech.2019.109452
8871,10.1016/j.jbiomech.2019.109474
8872,10.1016/j.jbiomech.2019.109478
8873,10.1016/j.jbiomech.2019.109440
8874,10.1016/j.jbiomech.2019.109341
8875,10.1016/j.jbiomech.2019.109431
8876,10.1016/j.jbiomech.2019.109451
8877,10.1016/j.jbiomech.2019.109369
8878,10.1016/j.jbiomech.2019.109438
8879,10.1016/j.jbiomech.2019.109437
8880,10.1016/j.jbiomech.2019.109379
8881,10.1016/j.jbiomech.2019.109449
8882,10.1016/j.jbiomech.2019.109443
8883,10.1016/j.jbiomech.2019.109419
8884,10.1016/j.jbiomech.2019.109448
8885,10.1016/j.jbiomech.2019.109426
8886,10.1016/j.jbiomech.2019.109381
8887,10.1016/j.jbiomech.2019.109424
8888,10.1016/j.jbiomech.2019.109427
8889,10.1016/j.jbiomech.2019.109375
8890,10.1016/j.jbiomech.2019.109348
8891,10.1016/j.jbiomech.2019.109400
8892,10.1016/j.jbiomech.2019.109355
8893,10.1016/j.jbiomech.2019.109356
8894,10.1016/j.jbiomech.2019.109395
8895,10.1016/j.jbiomech.2019.109378
8896,10.1016/j.jbiomech.2019.109408
8897,10.1016/j.jbiomech.2019.109429
8898,10.1016/j.jbiomech.2019.109432
8899,10.1016/j.jbiomech.2019.109418
8900,10.1016/j.jbiomech.2019.109423
8901,10.1016/j.jbiomech.2019.109421
8902,10.1016/j.jbiomech.2019.109428
8903,10.1016/j.jbiomech.2019.109410
8904,10.1016/j.jbiomech.2019.109358
8905,10.1016/j.jbiomech.2019.109357
8906,10.1016/j.jbiomech.2019.109415
8907,10.1016/j.jbiomech.2019.109380
8908,10.1016/j.jbiomech.2019.109416
8909,10.1016/j.jbiomech.2019.109354
8910,10.1016/j.jbiomech.2019.109342
8911,10.1016/j.jbiomech.2019.109409
8912,10.1016/j.jbiomech.2019.109376
8913,10.1016/j.jbiomech.2019.109347
8914,10.1016/j.jbiomech.2019.109349
8915,10.1016/j.jbiomech.2019.109377
8916,10.1016/j.jbiomech.2019.109345
8917,10.1016/j.jbiomech.2019.109331
8918,10.1016/j.jbiomech.2019.109367
8919,10.1016/j.jbiomech.2019.109368
8920,10.1016/j.jbiomech.2019.109370
8921,10.1016/j.jbiomech.2019.109366
8922,10.1016/j.jbiomech.2019.109371
8923,10.1016/j.jbiomech.2019.109334
8924,10.1016/j.jbiomech.2019.109344
8925,10.1016/j.jbiomech.2019.109339
8926,10.1016/j.jbiomech.2019.109340
8927,10.1016/j.jbiomech.2019.109343
8928,10.1016/j.jbiomech.2019.109333
8929,10.1016/j.jbiomech.2019.109337
8930,10.1016/j.jbiomech.2019.109338
8931,10.1016/j.jbiomech.2019.109336
8932,10.1016/j.jbiomech.2019.109332
8933,10.1016/j.jbiomech.2019.109335
8934,10.1016/j.jbiomech.2019.109324
8935,10.1016/j.jbiomech.2019.109328
8936,10.1016/j.jbiomech.2019.109326
8937,10.1016/j.jbiomech.2019.109327
8938,10.1016/j.jbiomech.2019.109329
8939,10.1016/j.jbiomech.2019.109330
8940,10.1016/j.jbiomech.2019.08.007
8941,10.1016/j.jbiomech.2019.109323
8942,10.1016/j.jbiomech.2019.07.046
8943,10.1016/j.jbiomech.2019.07.022
8944,10.1016/j.jbiomech.2019.109320
8945,10.1016/j.jbiomech.2019.07.025
8946,10.1016/j.jbiomech.2019.109316
8947,10.1016/j.jbiomech.2019.109318
8948,10.1016/j.jbiomech.2019.07.049
8949,10.1016/j.jbiomech.2019.109317
8950,10.1016/j.jbiomech.2019.109322
8951,10.1016/j.jbiomech.2019.109319
8952,10.1016/j.jbiomech.2019.109321
8953,10.1016/j.jbiomech.2019.07.037
8954,10.1016/j.jbiomech.2019.109315
8955,10.1016/j.jbiomech.2019.08.008
8956,10.1016/j.jbiomech.2019.08.005
8957,10.1016/j.jbiomech.2019.08.006
8958,10.1016/j.jbiomech.2019.08.004
8959,10.1016/j.jbiomech.2019.07.048
8960,10.1016/j.jbiomech.2019.07.013
8961,10.1016/j.jbiomech.2019.07.023
8962,10.1016/j.jbiomech.2019.07.045
8963,10.1016/j.jbiomech.2019.07.039
8964,10.1016/j.jbiomech.2019.08.003
8965,10.1016/j.jbiomech.2019.07.017
8966,10.1016/j.jbiomech.2019.08.002
8967,10.1016/j.jbiomech.2019.07.040
8968,10.1016/j.jbiomech.2019.07.031
8969,10.1016/j.jbiomech.2019.08.001
8970,10.1016/j.jbiomech.2019.07.044
8971,10.1016/j.jbiomech.2019.07.038
8972,10.1016/j.jbiomech.2019.07.035
8973,10.1016/j.jbiomech.2019.07.050
8974,10.1016/j.jbiomech.2019.07.009
8975,10.1016/j.jbiomech.2019.07.043
8976,10.1016/j.jbiomech.2019.07.042
8977,10.1016/j.jbiomech.2019.07.026
8978,10.1016/j.jbiomech.2019.07.015
8979,10.1016/j.jbiomech.2019.07.047
8980,10.1016/j.jbiomech.2019.07.034
8981,10.1016/j.jbiomech.2019.07.036
8982,10.1016/j.jbiomech.2019.07.041
8983,10.1016/j.jbiomech.2019.07.033
8984,10.1016/j.jbiomech.2019.07.032
8985,10.1016/j.jbiomech.2019.07.030
8986,10.1016/j.jbiomech.2019.07.024
8987,10.1016/j.jbiomech.2019.07.028
8988,10.1016/j.jbiomech.2019.07.029
8989,10.1016/j.jbiomech.2019.07.027
8990,10.1016/j.jbiomech.2019.07.018
8991,10.1016/j.jbiomech.2019.06.028
8992,10.1016/j.jbiomech.2019.07.014
8993,10.1016/j.jbiomech.2019.07.008
8994,10.1016/j.jbiomech.2019.07.021
8995,10.1016/j.jbiomech.2019.07.019
8996,10.1016/j.jbiomech.2019.07.020
8997,10.1016/j.jbiomech.2019.07.016
8998,10.1016/j.jbiomech.2019.07.012
8999,10.1016/j.jbiomech.2019.07.010
9000,10.1016/j.jbiomech.2019.06.027
9001,10.1016/j.jbiomech.2019.07.006
9002,10.1016/j.jbiomech.2019.07.011
9003,10.1016/j.jbiomech.2019.06.026
9004,10.1016/j.jbiomech.2019.07.005
9005,10.1016/j.jbiomech.2019.06.021
9006,10.1016/j.jbiomech.2019.06.025
9007,10.1016/j.jbiomech.2019.07.001
9008,10.1016/j.jbiomech.2019.07.003
9009,10.1016/j.jbiomech.2019.07.007
9010,10.1016/j.jbiomech.2019.06.012
9011,10.1016/j.jbiomech.2019.07.004
9012,10.1016/j.jbiomech.2019.06.019
9013,10.1016/j.jbiomech.2019.06.022
9014,10.1016/j.jbiomech.2019.06.014
